8/16/2019,113.324,114.651,113.246,113.929,3535840.848
8/19/2019,114.885,116.134,114.885,115.031,3715969.019
8/20/2019,115.217,115.237,113.129,113.285,3543992.116
8/21/2019,114.953,115.793,113.968,114.368,3294933.215
8/22/2019,114.739,115.569,113.978,114.417,3163726.999
8/23/2019,113.842,114.378,109.743,110.377,5656842.858
8/26/2019,111.646,111.841,110.025,110.728,3330221.904
8/27/2019,111.753,112.201,111.011,111.733,5550757.508
8/28/2019,111.099,113.187,110.777,113.09,3193488.606
8/29/2019,114.3,115.578,114.173,114.885,3489882.245
8/30/2019,115.491,115.92,114.456,115.451,3475504.044
9/3/2019,114.866,114.905,113.568,114.222,3320130.931
9/4/2019,115.598,116.222,115.129,116.124,2655503.877
9/5/2019,117.823,120.702,117.599,120.087,5884766.868
9/6/2019,120.536,120.536,119.648,119.735,3025428.002
9/9/2019,119.755,121.844,119.648,121.463,4962097.61
9/10/2019,121.825,123.903,121.785,123.552,5845822.148
9/11/2019,123.406,123.62,121.561,122.313,4542756.614
9/12/2019,122.703,122.703,120.858,122.331,2941180.469
9/13/2019,122.927,123.22,122.049,122.381,2590389.026
9/16/2019,121.424,122.351,121.2,121.366,2263906.909
9/17/2019,121.366,121.366,119.813,121.132,3451907.89
9/18/2019,121.024,121.22,119.677,121.151,2342158.059
9/19/2019,121.346,123.542,121.346,121.795,3735523.865
9/20/2019,122.039,122.527,120.8,120.858,6125379.396
9/23/2019,120.273,121.151,119.727,121.034,2171825.756
9/24/2019,121.385,121.727,120.175,120.692,3887052.407
9/25/2019,120.741,122.341,119.989,121.951,2989043.937
9/26/2019,121.961,122.576,120.458,122.273,2717086.683
9/27/2019,123.005,123.59,121.278,122.029,2767028.187
9/30/2019,122.439,124.849,122.439,123.874,4700881.996
10/1/2019,124.02,125.514,122.263,122.371,3490905.893
10/2/2019,121.122,121.2,119.735,120.702,3929439.001
10/3/2019,120.634,121.034,118.564,120.994,3711606.989
10/4/2019,121.024,121.883,120.136,121.815,2875499.998
10/7/2019,121.19,121.551,120.302,120.351,2921653.289
10/8/2019,119.463,119.667,117.784,117.882,3925689.725
10/9/2019,119.062,119.541,118.214,118.965,3091489.65
10/10/2019,119.062,120.76,118.868,120.224,3107008.312
10/11/2019,121.619,123.083,121.473,121.61,3543680.616
10/14/2019,121.229,121.326,120.39,121.014,2730080.553
10/15/2019,121.405,122.429,120.79,121.825,3576934.306
10/16/2019,121.376,121.775,120.448,121.054,6944569.046
10/17/2019,114.993,115.852,113.207,114.378,18584119
10/18/2019,114.339,114.573,112.661,114.212,8426847.718
10/21/2019,112.973,113.382,111.509,112.943,7481377.452
10/22/2019,112.924,114.183,112.123,114.114,4925540.376
10/23/2019,113.744,114.632,113.031,114.475,4258217.409
10/24/2019,114.847,115.061,113.548,114.193,3074860.243
10/25/2019,114.241,115.784,114.222,115.383,3027605.43
10/28/2019,115.852,116.388,115.383,115.822,3787225.756
10/29/2019,115.364,115.491,113.676,113.988,4884352.648
10/30/2019,113.998,115.237,113.48,115.227,2644830.891
10/31/2019,115.091,115.227,113.5,113.91,4005558.834
11/1/2019,114.583,115.481,114.212,115.451,3627168.867
11/4/2019,116.046,117.315,116.046,117.267,3915483.989
11/5/2019,117.375,118.184,117.237,117.453,3539325.759
11/6/2019,117.549,118.204,117.179,118.204,5255986.95
11/7/2019,118.828,119.921,118.584,118.672,4726617.666
11/8/2019,118.584,118.614,117.345,118.614,2643674.035
11/11/2019,118.242,118.242,116.359,116.759,2980314.754
11/12/2019,117.121,117.803,116.378,116.867,3534641.981
11/13/2019,116.691,116.857,115.364,115.92,3551337.992
11/14/2019,115.598,115.774,114.905,115.491,4909427.404
11/15/2019,115.832,116.457,115.51,115.842,3785390.568
11/18/2019,115.744,115.92,114.827,115.754,3725310.956
11/19/2019,116.252,116.681,115.9,115.95,3474934.326
11/20/2019,115.539,115.9,114.417,114.797,4803471.163
11/21/2019,114.973,115.637,114.622,115.364,3881326.538
11/22/2019,115.656,116.046,115.149,115.784,3826159.205
11/25/2019,115.91,117.218,115.793,117.189,3005158.959
11/26/2019,117.335,117.335,116.154,116.437,4401095.667
11/27/2019,116.662,116.974,115.179,115.305,3806325.648
11/29/2019,115.159,115.95,114.661,115.89,2117693.343
12/2/2019,115.89,115.93,114.173,114.563,3559349.905
12/3/2019,113.782,114.154,112.641,113.87,4305649.49
12/4/2019,114.525,115.227,113.744,113.773,4096465.712
12/5/2019,114.632,114.827,113.46,113.704,4175132.879
12/6/2019,114.505,115.413,114.388,114.817,3988820.811
12/9/2019,114.925,116.018,114.847,115.432,3456058.837
12/10/2019,115.432,116.222,115.119,115.422,4038005.082
12/11/2019,115.578,115.94,115.227,115.295,4586700.711
12/12/2019,115.237,116.925,115.217,116.632,5597105.486
12/13/2019,116.144,116.789,115.5,115.666,2941115.914
12/16/2019,116.31,116.74,115.373,115.598,3537879.946
12/17/2019,115.774,116.086,115.031,115.676,3373386.226
12/18/2019,115.978,116.359,115.618,115.852,3599404.346
12/19/2019,115.9,116.116,115.656,115.988,4486232.615
12/20/2019,117.003,117.579,116.32,116.867,8251551.902
12/23/2019,117.043,117.335,116.359,116.828,3252284.304
12/24/2019,116.886,116.886,116.028,116.35,1394682.509
12/26/2019,116.35,116.623,116.046,116.281,2472083.435
12/27/2019,116.359,117.013,116.252,116.593,3193737.602
12/30/2019,116.525,116.613,114.193,114.475,4778861.609
12/31/2019,114.222,115.588,114.114,115.52,4383317.602
1/2/2020,116.359,117.159,116.154,116.72,3653331.825
1/3/2020,115.129,116.242,115.119,115.784,2753980.01
1/6/2020,114.993,115.696,114.797,115.569,2815041.258
1/7/2020,115.227,116.33,114.973,115.656,3800835.454
1/8/2020,115.94,117.111,115.432,116.623,5042467.783
1/9/2020,117.003,117.911,116.623,117.862,4330894.342
1/10/2020,118.067,118.828,117.471,117.823,3777250.571
1/13/2020,116.769,117.784,116.418,117.745,4097392.016
1/14/2020,117.453,118.184,116.828,117.071,4273614.135
1/15/2020,117.218,118.984,116.974,117.765,4694184.738
1/16/2020,118.36,119.111,118.077,118.906,5013196.994
1/17/2020,117.696,119.228,117.345,119.209,6524292.525
1/21/2020,118.789,120.107,118.604,119.951,8404706.598
1/22/2020,123.532,125.65,122.868,124.02,19109283.03
1/23/2020,124.293,124.469,122.527,123.142,6564267.041
1/24/2020,123.581,124.049,121.064,121.151,6474234.208
1/27/2020,119.385,120.722,119.024,119.473,4834119.112
1/28/2020,120.243,121.072,119.589,120.282,4004556.704
1/29/2020,119.951,120.302,118.594,118.672,3544132.496
1/30/2020,117.882,118.048,116.34,117.891,5868270.669
1/31/2020,123.162,124.167,121.346,123.874,22037823.14
2/3/2020,124.333,126.929,124.03,126.06,10311436.31
2/4/2020,127.367,128.744,126.616,128.529,6521543.329
2/5/2020,129.457,135.692,129.407,134.745,16691843.32
2/6/2020,135.175,136.825,133.955,135.126,9746458.635
2/7/2020,134.589,135.458,133.174,133.594,7375557.492
2/10/2020,133.223,134.501,132.003,134.491,6016489.519
2/11/2020,135.106,135.184,133.018,133.662,4403580.497
2/12/2020,133.906,135.516,133.701,135.253,5095841.939
2/13/2020,134.443,134.843,133.594,134.385,4387028.965
2/14/2020,134.589,134.599,130.422,131.242,7003319.658
2/18/2020,130.442,131.837,130.315,131.603,3839115.162
2/19/2020,131.965,132.296,130.91,131.388,3138424.766
2/20/2020,131.339,132.043,130.208,131.701,3307709.854
2/21/2020,131.545,131.545,129.622,130.49,4061576.644
2/24/2020,126.723,128.939,126.635,127.524,6260604.376
2/25/2020,127.602,128.08,123.015,123.424,7132269.545
2/26/2020,124.459,125.445,121.58,121.717,6211379.118
2/27/2020,119.521,120.78,115.842,115.93,9669367.414
2/28/2020,112.953,114.163,110.055,113.344,14940998.04
3/2/2020,113.87,117.091,111.44,116.964,9796006.665
3/3/2020,117.121,118.536,111.304,112.27,9066481.99
3/4/2020,114.515,116.945,112.339,116.886,5736969.158
3/5/2020,113.656,115.227,111.86,112.836,6253508.521
3/6/2020,110.337,111.753,108.444,111.236,9407722.462
3/9/2020,104.648,106.61,102.14,102.599,12352043.55
3/10/2020,106.922,108.766,100.823,108.659,13102065.77
3/11/2020,105.389,106.756,101.36,102.745,9703713.405
3/12/2020,95.4842,95.6267,89.0831,89.5398,14367373.15
3/13/2020,94.641,95.084,87.7968,94.0105,14355270.75
3/16/2020,85.3492,93.545,82.7348,86.2891,12134420.57
3/17/2020,87.6222,93.5265,84.5655,92.8853,10630679.11
3/18/2020,86.575,93.1362,86.5692,90.183,10072779.88
3/19/2020,89.1192,90.3108,85.5532,87.387,9641116.173
3/20/2020,87.8886,87.9491,82.484,83.0743,12109731.09
3/23/2020,82.3883,85.1238,78.8692,82.5356,11171557.52
3/24/2020,87.0824,92.3544,86.4452,91.8499,9155902.068
3/25/2020,91.8499,97.963,89.5564,92.1894,9936816.109
3/26/2020,93.1186,98.5486,91.9318,98.3241,8219071.839
3/27/2020,94.5668,97.1042,93.7481,94.0866,7375108.686
3/30/2020,94.1423,98.8121,93.8983,98.3631,6389358.551
3/31/2020,97.5434,99.1242,95.9595,96.6251,7287427.476
4/1/2020,92.6257,95.7418,91.0291,91.5737,7019054.526
4/2/2020,91.7757,96.0658,91.5737,95.8082,7266755.737
4/3/2020,94.8557,95.8745,91.3736,92.6062,5211517.196
4/6/2020,96.0854,100.715,95.9331,100.013,8076854.495
4/7/2020,103.467,104.15,100.051,100.101,6424711.795
4/8/2020,101.291,104.463,100.217,103.886,5923294.547
4/9/2020,104.931,107.039,104.658,105.809,6403451.894
4/13/2020,105.936,106.063,102.803,105.507,5878596.291
4/14/2020,107.527,109.02,106.795,107.907,5842940.769
4/15/2020,103.73,104.668,101.682,103.379,6472950.294
4/16/2020,103.643,104.287,99.6509,100.793,7414741.986
4/17/2020,103.896,104.853,102.706,104.609,5702089.313
4/20/2020,103.76,106.99,102.881,104.873,9394495.992
4/21/2020,99.2902,102.023,97.5921,101.682,16475953.06
4/22/2020,104.394,104.804,102.374,103.906,8138485.46
4/23/2020,104.15,107.147,103.73,105.683,7901659.097
4/24/2020,106.61,108.884,105.185,108.61,5726605.623
4/27/2020,109.352,110.601,109.264,109.664,5653647.929
4/28/2020,111.509,111.665,109.186,109.967,5486396.816
4/29/2020,112.251,112.611,111.05,112.085,6036897.917
4/30/2020,110.201,110.855,109.04,109.352,7619388.516
5/1/2020,107.293,107.537,105.722,106.132,5655634.769
5/4/2020,105.233,106.22,103.984,105.985,4613437.486
5/5/2020,107.459,108.259,106.658,106.756,4477416.335
5/6/2020,107.341,108.044,106.61,107.283,4437429.523
5/7/2020,108.532,108.796,106.658,106.98,5001576.185
5/8/2020,108.259,108.766,106.854,108.542,5669624.62
5/11/2020,107.507,108.962,106.512,108.21,4005581.376
5/12/2020,108.562,109.723,106.132,106.132,5420942.798
5/13/2020,105.868,105.907,101.369,102.14,6665417.568
5/14/2020,101.106,103.35,98.6754,103.223,5959040.241
5/15/2020,102.316,103.594,101.72,103.253,5423064.894
5/18/2020,105.8,107.995,105.692,107.293,4767339.168
5/19/2020,106.951,107.819,106.034,106.161,3672289.287
5/20/2020,106.736,108.093,106.444,107.127,4351816.101
5/21/2020,106.786,107.429,104.989,105.136,4533106.25
5/22/2020,105.351,105.429,103.78,104.482,4736948.412
5/26/2020,107.049,108.22,106.805,107.459,6196872.833
5/27/2020,109.391,111.05,108.982,110.806,6489437.271
5/28/2020,111.967,112.065,109.635,109.899,4437380.338
5/29/2020,109.147,110.425,107.888,110.24,8985473.446
6/1/2020,110.005,110.992,109.469,110.231,3266864.366
6/2/2020,110.923,111.196,110.025,111.196,3374233.63
6/3/2020,112.231,114.388,112.095,113.89,4438932.717
6/4/2020,112.777,113.822,112.114,113.764,4378925.857
6/5/2020,118.155,118.486,116.281,116.554,6676914.392
6/8/2020,116.74,119.921,116.74,119.805,6084916.111
6/9/2020,117.852,117.921,115.637,116.388,6111172.314
6/10/2020,116.632,116.701,114.563,114.622,5364721.077
6/11/2020,111.226,111.294,104.004,104.16,13328569.59
6/12/2020,107,108.659,105.273,107.595,7047831.423
6/15/2020,105.205,108.005,104.404,107.381,5836520.172
6/16/2020,110.318,112.515,108.698,110.445,6355275.901
6/17/2020,111.05,111.43,108.922,109.586,3576795.976
6/18/2020,108.552,109.791,107.966,109.596,3246547.163
6/19/2020,111.362,111.919,107.898,108.103,9168897.987
6/22/2020,107.771,108.132,106.376,106.864,5408527.868
6/23/2020,107.673,108.464,105.243,105.389,7514952.889
6/24/2020,104.424,104.424,102.277,102.755,7649088.643
6/25/2020,103.047,105.223,102.472,105.049,6946197.251
6/26/2020,104.375,105.009,102.609,103.438,12180218.3
6/29/2020,104.14,105.722,103.574,105.692,4712832.749
6/30/2020,105.205,106.961,105.019,106.6,4440882.668
7/1/2020,106.141,106.98,104.463,104.619,5275130.903
7/2/2020,105.634,107.166,105.263,105.643,4245423.351
7/6/2020,107,107.547,105.429,106.063,4583613.373
7/7/2020,105.019,105.477,103.545,103.77,4847460.346
7/8/2020,104.19,104.716,102.803,103.886,5883617.186
7/9/2020,104.15,104.15,101.682,102.12,5396621.176
7/10/2020,101.935,104.648,101.75,104.453,4855842.165
7/13/2020,105.722,106.786,104.736,105.215,5269337.406
7/14/2020,104.697,106.698,104.092,106.444,5137618.854
7/15/2020,108.035,109.401,107.801,108.552,5068505.731
7/16/2020,108.269,109.849,107.81,109.45,4907067.584
7/17/2020,109.791,110.884,108.738,110.406,4519053.894
7/20/2020,111.264,112.163,110.435,111.538,11248367.98
7/21/2020,115.754,116.652,111.03,111.256,17408980.73
7/22/2020,111.099,114.271,111.03,113.558,9285612.262
7/23/2020,113.929,114.173,112.231,112.377,4781549.324
7/24/2020,111.646,112.661,110.767,111.021,4000821.773
7/27/2020,110.211,111.49,110.065,111.402,4230228.485
7/28/2020,111.04,111.509,109.586,109.84,4734008.627
7/29/2020,109.927,111.186,109.508,110.611,3210041.163
7/30/2020,109.176,109.352,107.371,108.464,4518600.989
7/31/2020,108.298,108.542,106.873,108.503,5979749.893
8/3/2020,109.01,109.801,107.801,109.723,3995720.955
8/4/2020,109.274,111.07,109.274,111.05,3887848.577
8/5/2020,111.841,111.86,109.977,110.718,4164347.178
8/6/2020,110.318,111.44,110.318,111.314,3871718.185
8/7/2020,110.416,111.821,110.171,111.733,4083489.262
8/10/2020,112.153,113.782,111.928,113.656,4438096.584
8/11/2020,115.139,116.662,113.197,113.324,5593256.817
8/12/2020,114.095,114.261,112.543,113.275,3948108.531
8/13/2020,112.621,113.021,111.568,111.782,3546699.301
8/14/2020,111.05,112.279,110.796,112.007,3314627.416
8/17/2020,111.987,112.289,111.236,111.264,3757857.623
