9/17/2007,75.3549,75.7266,75.1031,75.2494,7643811.581
9/18/2007,75.5617,76.7367,75.4378,76.6323,11931426.84
9/19/2007,76.8061,76.9944,76.0741,76.6538,15693168.99
9/20/2007,76.4,77.2921,76.3493,76.7797,8839354.149
9/21/2007,77.4628,77.5975,76.4468,76.7367,13845754.49
9/24/2007,76.8061,77.1564,76.1161,76.3864,8727370.786
9/25/2007,76.2273,77.2647,76.0809,76.5552,10719820.48
9/26/2007,76.8392,77.5897,76.7172,77.0637,10189087.36
9/27/2007,77.209,77.6756,76.9085,77.3408,8879737.51
9/28/2007,76.9524,77.8522,76.9338,77.4023,11216265
10/1/2007,77.2783,78.5217,77.209,78.2045,10314350.47
10/2/2007,78.3978,78.5842,77.6258,77.7663,10331679.73
10/3/2007,77.2921,77.4248,76.4,76.4859,12044927.74
10/4/2007,76.3493,76.7172,75.5617,76.0194,9401899.249
10/5/2007,76.3229,76.683,75.8769,76.4088,8750265.04
10/8/2007,76.2712,77.6882,76.1355,77.3876,7340277
10/9/2007,77.4336,77.8522,76.5015,77.738,8629976.708
10/10/2007,77.5351,78.0562,77.3165,77.9303,8982327.702
10/11/2007,78.1801,79.7933,77.1154,77.5741,19813985.02
10/12/2007,77.8522,78.1176,77.0539,77.4023,8608525.193
10/15/2007,77.5107,77.7741,76.7172,77.5565,9535556.481
10/16/2007,77.5487,78.8115,77.209,78.5842,17485227.62
10/17/2007,77.5409,77.5409,75.0094,76.0741,27545708.36
10/18/2007,75.4309,76.4928,75.187,75.4173,11753532.45
10/19/2007,74.8942,75.5139,73.4625,73.7738,15717483.44
10/22/2007,72.9111,74.8278,72.9023,74.4853,11531755.45
10/23/2007,74.7604,75.4173,74.5672,75.3471,8466531.227
10/24/2007,75.0454,75.1948,73.3903,74.2169,12286202.21
10/25/2007,74.4472,75.1723,73.3981,74.1281,9922938.972
10/26/2007,74.254,74.9039,73.6333,74.7244,7655932.429
10/29/2007,74.8444,75.5676,74.8054,75.4173,7767033.55
10/30/2007,75.2328,75.4944,74.738,74.985,6111439.754
10/31/2007,75.3919,76.3864,74.4267,76.2888,10984241.27
11/1/2007,75.8935,76.2712,74.4472,74.6707,11558402.06
11/2/2007,75.1792,75.6593,74.6161,75.2914,9306647.76
11/5/2007,75.6291,75.6291,74.1427,74.5087,10888744.89
