1/21/1970,11.6623,11.6623,11.5627,11.6106,1439776.289
1/22/1970,11.6106,11.6759,11.5842,11.6418,971007.1496
1/23/1970,11.6418,11.7403,11.6418,11.6418,1241924.361
1/26/1970,11.5764,11.5764,11.3978,11.3978,1059285.743
1/27/1970,11.31,11.31,11.1509,11.2983,1655898.123
1/28/1970,11.2983,11.3607,11.1314,11.1509,1287584.784
1/29/1970,11.1509,11.2749,10.9342,11.0728,1631539.613
1/30/1970,10.9596,11.2749,10.9342,10.9596,651401.6086
2/2/1970,11.024,11.2182,11.024,11.2182,1202351.516
2/3/1970,11.2182,11.3382,11.0065,11.2289,1728949.062
2/4/1970,11.2289,11.3382,11.0065,11.2289,1375859.279
2/5/1970,11.1021,11.1021,10.9469,11.0806,1244966.613
2/6/1970,11.0806,11.2983,11.065,11.2749,1071458.85
2/9/1970,11.3314,11.4993,11.3314,11.4407,867518.3201
2/10/1970,11.4407,11.4993,11.268,11.3148,779245.8744
2/11/1970,11.4056,11.6106,11.4056,11.6106,888822.2821
2/12/1970,11.6106,11.6106,11.4641,11.5129,760978.0164
2/13/1970,11.5129,11.5129,11.3676,11.4124,757938.8383
2/16/1970,11.4124,11.47,11.3764,11.4261,630093.5479
2/17/1970,11.4261,11.4407,11.3148,11.4407,675754.9955
2/18/1970,11.4407,11.6046,11.4339,11.4827,596609.306
2/19/1970,11.5129,11.5998,11.5129,11.5129,989272.9583
2/20/1970,11.5129,11.5315,11.3822,11.4339,980141.0786
2/24/1970,11.3978,11.3978,11.268,11.268,566171.415
2/25/1970,11.268,11.4124,10.9596,11.2827,1862880.906
2/26/1970,11.2827,11.2827,11.1021,11.2593,864474.0186
2/27/1970,11.2593,11.2827,11.1314,11.1314,879695.5258
3/2/1970,11.1314,11.1509,10.9469,10.9723,1512835.424
3/3/1970,10.9723,10.9723,10.8932,10.901,1235832.684
3/4/1970,10.901,10.9469,10.7429,10.781,1625457.158
3/5/1970,10.781,10.86,10.7615,10.7673,980141.0786
3/6/1970,10.7615,10.7615,10.579,10.6366,1689381.341
3/9/1970,10.4677,10.4677,10.3067,10.3643,2222067.489
3/10/1970,10.414,10.6766,10.414,10.6766,1442823.664
3/11/1970,10.6766,10.86,10.6288,10.7429,1442823.664
3/12/1970,10.7429,10.7488,10.6288,10.7488,980141.0786
3/13/1970,10.7488,10.7615,10.6044,10.6044,660528.3649
3/16/1970,10.5263,10.5263,10.414,10.4677,1141473.685
3/17/1970,10.4677,10.6004,10.4414,10.5449,1211484.421
3/18/1970,10.5449,10.6044,10.5389,10.5389,916218.9458
3/19/1970,10.5389,10.5926,10.5039,10.5449,736627.7035
3/20/1970,10.5449,10.5643,10.3916,10.4609,1114074.972
3/23/1970,10.4609,10.5595,10.3916,10.5311,508333.7863
3/24/1970,10.5311,10.7303,10.5311,10.7303,657489.1868
3/25/1970,10.7723,11.024,10.7723,10.8932,1896368.222
3/26/1970,10.8932,10.9596,10.8825,10.901,684884.8258
