12/21/1965,5.47307,5.5324,5.46662,5.52587,648353.2085
12/22/1965,5.52587,5.59799,5.49922,5.51269,803596.1872
12/23/1965,5.48644,5.48644,5.44018,5.44018,438324.0752
12/27/1965,5.45325,5.49922,5.45325,5.45325,529639.7977
12/28/1965,5.45325,5.47307,5.42056,5.47307,557044.6587
12/29/1965,5.46662,5.46662,5.42691,5.42691,465720.7388
12/30/1965,5.42691,5.45325,5.42691,5.45325,374403.9917
12/31/1965,5.45325,5.45325,5.42056,5.44018,301348.9545
1/3/1966,5.42056,5.42056,5.36806,5.38123,401803.7293
1/4/1966,5.38123,5.42056,5.36161,5.36161,611828.7639
1/5/1966,5.3745,5.42691,5.3745,5.40124,657489.1868
1/6/1966,5.40124,5.44018,5.40124,5.42691,465720.7388
1/7/1966,5.42691,5.45325,5.40124,5.42691,584432.1003
1/10/1966,5.42691,5.44018,5.40768,5.40768,392666.7263
1/11/1966,5.42056,5.44018,5.42056,5.42691,493115.3531
1/12/1966,5.42056,5.42056,5.38767,5.40124,666624.1405
1/13/1966,5.42056,5.44018,5.42056,5.43364,502246.2081
1/14/1966,5.43364,5.45325,5.40768,5.40768,830991.8262
1/17/1966,5.40768,5.42056,5.35488,5.36806,694016.7054
1/18/1966,5.34171,5.34171,5.24324,5.26978,894914.9837
1/19/1966,5.26295,5.26295,5.14457,5.21689,2118572.511
1/20/1966,5.21689,5.29564,5.19727,5.26978,1050154.888
1/21/1966,5.2893,5.36806,5.2893,5.35488,1196264.963
1/24/1966,5.36161,5.3944,5.36161,5.38767,803596.1872
1/25/1966,5.38767,5.59799,5.3745,5.54558,2547765.732
1/26/1966,5.54558,5.57154,5.50615,5.51904,1808090.653
1/27/1966,5.51904,5.53904,5.42691,5.47999,1150601.466
1/28/1966,5.47307,5.47307,5.38767,5.42056,657489.1868
1/31/1966,5.42056,5.42691,5.38767,5.40768,757938.8383
2/1/1966,5.40768,5.42056,5.36161,5.36161,694016.7054
2/2/1966,5.36161,5.36806,5.32228,5.34171,739673.0296
2/3/1966,5.3745,5.40768,5.3745,5.40768,858388.4898
2/4/1966,5.40768,5.42691,5.40768,5.42056,821858.9218
2/7/1966,5.42056,5.48644,5.42056,5.47307,639222.3535
2/8/1966,5.47307,5.54558,5.47307,5.53904,1004495.49
2/9/1966,5.57154,5.59799,5.57154,5.58481,904043.7893
2/10/1966,5.58481,5.64405,5.58481,5.63732,785334.4772
2/11/1966,5.64405,5.72291,5.64405,5.72291,675754.9955
2/14/1966,5.71636,5.71636,5.66376,5.66376,356136.1337
2/15/1966,5.66376,5.66376,5.57154,5.59799,547909.705
2/16/1966,5.59799,5.66376,5.58481,5.65088,520517.1401
2/17/1966,5.65088,5.65088,5.60433,5.60433,356136.1337
2/18/1966,5.60433,5.61116,5.55856,5.58481,447454.9302
2/21/1966,5.58481,5.60433,5.52587,5.55856,529639.7977
2/23/1966,5.55856,5.55856,5.50615,5.52587,657489.1868
2/24/1966,5.52587,5.53904,5.49922,5.51904,529639.7977
2/25/1966,5.51904,5.59135,5.49922,5.58481,538779.8747
2/28/1966,5.58481,5.6176,5.5653,5.6176,620961.6682
3/1/1966,5.6176,5.63078,5.47307,5.50615,593562.9552
3/2/1966,5.49922,5.49922,5.43364,5.44691,885782.0794
